# 
# This file contains the parameter values of the Design Points successfully updated by Ansys Workbench.
# Project name: design
# Creation date: 02/16/2026 17:38:55
# 
# 02/16/2026 17:38:55
# The parameters defined in the project are:
# ,P1 - beam_height [mm],P4 - beam_width_1 [mm],P3 - beam_width_2 [mm],P5 - beam_length [mm]
# 
# The following header line defines the name of the columns by reference to the parameters.
Name,P1,P4,P3,P5
DP 0,20,0.9,0.899999999999998,17
# 
# A non parametric change occurred and invalidated design point results.
# 02/16/2026 18:05:51
# 
# 
# 02/16/2026 18:12:37
# Parameters have been added and/or removed. The parameters now defined in the project are:
# ,P1 - beam_height [mm],P4 - beam_width_1 [mm],P3 - beam_width_2 [mm],P5 - beam_length [mm],P6 - fillet_size [mm],P7 - Total Deformation Reported Frequency [Hz],P8 - Total Deformation 2 Reported Frequency [Hz],P9 - Total Deformation 3 Reported Frequency [Hz],P10 - Total Deformation 4 Reported Frequency [Hz],P11 - Directional Deformation Maximum [mm],P12 - Equivalent Stress Maximum [MPa]
# 
# The following header line defines the name of the columns by reference to the parameters.
Name,P1,P4,P3,P5,P6,P7,P8,P9,P10,P11,P12
DP 0,16.25,0.4,0.4,15.25,0.475,122.00811189666672,990.43304184319527,1188.3237022762537,1189.6321898962549,0.16907058656215668,3.4197170529240655
DP 0,16.25,0.4,0.4,17,0.475,78.099799574344388,909.17910997915271,1052.393164055929,1062.4446613778764,0.41148564219474792,4.2978769815819824
DP 0,20,0.4,0.4,10,0.475,204.478147272193,1284.0647427769036,1332.7210866272508,1481.5754125265853,0.060171056538820267,3.3816563393741217
DP 0,20,0.4,0.4,11.75,0.475,126.41649693327163,1181.6209958696932,1301.7493065083854,1401.1191586627401,0.15637558698654175,4.2978509881731961
DP 0,20,0.4,0.4,13.5,0.475,147.8414418209438,1093.3394368544507,1280.1675751216223,1329.4478179706857,0.1147918701171875,3.4177235124563228
DP 0,20,0.4,0.4,15.25,0.475,137.94707374107131,1017.4563438814698,1230.9454380074208,1266.864941437995,0.13199032843112946,3.3873243672512339
DP 0,20,0.4,0.4,17,0.475,103.03069558166554,945.97016246137139,1098.0568347904875,1193.4299487345872,0.23625399172306061,4.0978716500760131
DP 0,5,0.5,0.5,10,0.475,168.315900370776,849.93003129708381,939.82344680154961,1561.3833977176894,0.08848242461681366,3.452752065085464
DP 0,5,0.5,0.5,11.75,0.475,137.98507963649232,779.156290280012,822.32766806103314,1420.980539488693,0.1319887787103653,3.7078122258382353
DP 0,5,0.5,0.5,13.5,0.475,117.4276152476005,721.0012360631722,727.83359550915088,1025.2698639059797,0.1831536740064621,4.046949170368376
DP 0,5,0.5,0.5,15.25,0.475,103.12639497219109,630.72638852812906,669.9919517969804,707.14195318553243,0.23990510404109955,3.9793666985140392
DP 0,5,0.5,0.5,17,0.475,93.813823466303717,559.42535833457828,618.00576456208489,653.09771335604194,0.28973603248596191,3.6525424287635357
DP 0,8.75,0.5,0.5,10,0.475,185.95320951198775,1196.0844632441731,1233.2485470472434,1562.3173760875425,0.072562739253044128,2.7475931384713363
DP 0,8.75,0.5,0.5,11.75,0.475,154.2440981422875,1099.0820526436009,1115.9663980285429,1492.2593757811769,0.10549863427877426,3.0793770547355712
DP 0,8.75,0.5,0.5,13.5,0.475,130.63093402539909,987.349559106864,1046.4485913766705,1359.0051739394016,0.14737468957901,3.2103320614721471
DP 0,8.75,0.5,0.5,15.25,0.475,120.7772777057849,887.92242021213622,984.30707073766143,1037.9097880169315,0.17353181540966034,3.1208467283347829
DP 0,8.75,0.5,0.5,17,0.475,102.77426757873268,799.55347195127092,914.15163819736256,1017.5196616044527,0.23890642821788788,3.0192456654734459
DP 0,12.5,0.5,0.5,10,0.475,201.47039220917904,1357.9353455484932,1400.2603152663339,1511.2491858009785,0.061891566962003708,2.6073881568063104
DP 0,12.5,0.5,0.5,11.75,0.475,184.30831539974645,1218.4963476595412,1312.3891777315889,1462.2612883351262,0.074092254042625427,2.4668020271647761
DP 0,12.5,0.5,0.5,13.5,0.475,135.4519108597782,1105.2965536449676,1237.6159785020723,1314.4278090965811,0.13722194731235504,2.921690013986979
DP 0,12.5,0.5,0.5,15.25,0.475,117.58455324677975,1014.1514909809234,1173.4079098600178,1221.6124290028574,0.18216027319431305,2.9630507727018229
DP 0,12.5,0.5,0.5,17,0.475,107.94143247126651,917.13792648779281,1039.5589845461509,1073.9304962395522,0.21679972112178802,3.105414624727536
DP 0,16.25,0.5,0.5,10,0.475,207.67681169159673,1395.8432666117146,1447.8745076061307,1527.0864617267146,0.058302465826272964,2.5519064395877549
DP 0,16.25,0.5,0.5,11.75,0.475,180.79488830482595,1269.1959628665256,1412.6613673030045,1436.8636053102214,0.076942980289459229,2.5717400999732103
DP 0,16.25,0.5,0.5,13.5,0.475,145.64444609027248,1154.1770415203637,1299.4516719899073,1356.4164590406886,0.11876943707466125,2.8294112264576312
DP 0,16.25,0.5,0.5,15.25,0.475,144.0460296605612,1070.4327873468787,1222.4447940600737,1291.8695866190767,0.12177900969982147,2.6357193134107781
DP 0,16.25,0.5,0.5,17,0.475,107.26560422697048,981.95616207909,1084.3949302058575,1122.5011216569046,0.2191973477602005,2.8318970687674874
DP 0,20,0.5,0.5,10,0.475,253.20780969994084,1396.3061302129668,1404.4339714394532,1614.7382254369006,0.039384324103593826,2.2789859342173813
DP 0,20,0.5,0.5,11.75,0.475,168.45502632559746,1284.4043043096635,1370.4342534447178,1527.7937531154591,0.088369496166706085,2.7374954721983453
DP 0,20,0.5,0.5,13.5,0.475,174.08106836924469,1185.9869331652483,1336.2926988091237,1448.2269519502761,0.083036333322525024,2.2479151078731308
DP 0,20,0.5,0.5,15.25,0.475,157.02852578052975,1101.1981516837352,1272.031341695611,1377.2822808135681,0.1021806076169014,2.5914263360774967
DP 0,20,0.5,0.5,17,0.475,128.04850463940923,1022.1183434804555,1124.5692456722948,1292.1221219488375,0.15353260934352875,2.7393669592169196
DP 0,5,0.60000000000000009,0.60000000000000009,10,0.475,216.05066640358186,897.82728155563791,989.40254075130531,1644.5280919422416,0.053948905318975449,2.4383865867048553
DP 0,5,0.60000000000000009,0.60000000000000009,11.75,0.475,177.3593289280123,825.29524288492655,866.97023903714046,1526.3556623684028,0.080245517194271088,2.5643445640539633
DP 0,5,0.60000000000000009,0.60000000000000009,13.5,0.475,151.13897849449054,765.7572873482078,770.26430154853892,1150.1190380023634,0.11110875010490417,2.8206471481929474
DP 0,5,0.60000000000000009,0.60000000000000009,15.25,0.475,132.77099486889762,680.41513444837858,712.46696040406539,835.58756228319521,0.14534029364585876,2.86249550222184
DP 0,5,0.60000000000000009,0.60000000000000009,17,0.475,120.3327046594552,597.07822629101554,656.42368094553649,753.490813525231,0.17703534662723541,2.6481706336590336
DP 0,8.75,0.60000000000000009,0.60000000000000009,10,0.475,237.72612001991308,1268.197121820001,1304.469179994911,1645.3985987439469,0.044625941663980484,1.9862049106430943
DP 0,8.75,0.60000000000000009,0.60000000000000009,11.75,0.475,196.45395199261347,1161.5834261338614,1185.6809951606826,1572.3428172059971,0.065306380391120911,2.096125453301469
DP 0,8.75,0.60000000000000009,0.60000000000000009,13.5,0.475,166.99849452493225,1045.1042489374408,1112.6351477140181,1412.4809940873697,0.090660370886325836,2.3070471710092209
DP 0,8.75,0.60000000000000009,0.60000000000000009,15.25,0.475,152.05668757074781,942.54042844018261,1047.5242916321906,1129.6556651185422,0.11010032147169113,2.2891107491120861
DP 0,8.75,0.60000000000000009,0.60000000000000009,17,0.475,130.72199968647962,846.21178899283643,971.0305619827717,1075.2779262868135,0.14848364889621735,2.2374775524555424
DP 0,12.5,0.60000000000000009,0.60000000000000009,10,0.475,252.66911590588771,1442.1125745381664,1490.5815186040816,1587.7153229321586,0.039567448198795319,1.81197007078672
DP 0,12.5,0.60000000000000009,0.60000000000000009,11.75,0.475,220.37938518833352,1294.62270815372,1398.5909274195847,1531.898869566247,0.05202271044254303,1.8974015280291863
DP 0,12.5,0.60000000000000009,0.60000000000000009,13.5,0.475,173.84867616187324,1175.0950622018829,1320.2061193525951,1376.3689344831728,0.083714999258518219,2.0246540112143361
DP 0,12.5,0.60000000000000009,0.60000000000000009,15.25,0.475,150.54686121448228,1075.2607343529967,1250.0521540514987,1252.1615645068307,0.11176856607198715,2.1170763388425127
DP 0,12.5,0.60000000000000009,0.60000000000000009,17,0.475,136.19120995940261,975.194211483573,1097.4891292140326,1129.2703321486943,0.13681875169277191,2.1862461694812074
DP 0,16.25,0.60000000000000009,0.60000000000000009,10,0.475,261.79177778474553,1488.1271216296477,1518.9073218506867,1631.6565731677217,0.036898136138916016,1.7238561038716878
DP 0,16.25,0.60000000000000009,0.60000000000000009,11.75,0.475,221.56186293334881,1351.6957600492437,1477.2819031420704,1535.52806237671,0.051452323794364929,1.9692485779514588
DP 0,16.25,0.60000000000000009,0.60000000000000009,13.5,0.475,181.46643473819762,1228.6867114563177,1352.0981101839564,1448.8359756763869,0.0768798440694809,2.0386650965933271
DP 0,16.25,0.60000000000000009,0.60000000000000009,15.25,0.475,170.3052103726518,1138.6552258242214,1256.2299393014655,1378.0920369824578,0.087492145597934723,2.0355850100926922
DP 0,16.25,0.60000000000000009,0.60000000000000009,17,0.475,138.71267331126231,1044.0703922043988,1105.4167194969878,1207.6918377333832,0.13174079358577728,2.0576303017046498
DP 0,20,0.60000000000000009,0.60000000000000009,10,0.475,301.51641659306068,1469.4535385119564,1492.7281645046228,1729.4242693769679,0.027962237596511841,1.8362837170881299
DP 0,20,0.60000000000000009,0.60000000000000009,11.75,0.475,213.06325264144445,1369.4511600535686,1426.53535096799,1633.9909337006582,0.055492792278528214,1.9614097967326587
DP 0,20,0.60000000000000009,0.60000000000000009,13.5,0.475,218.32478742234366,1265.2442191123355,1385.770520831061,1549.3912015938274,0.053083233535289764,1.8965887135791002
DP 0,20,0.60000000000000009,0.60000000000000009,15.25,0.475,182.77013408176728,1172.1929297073668,1303.2311255355594,1471.3260978191806,0.075711257755756378,1.9189786928809294
DP 0,20,0.60000000000000009,0.60000000000000009,17,0.475,153.76890075564597,1085.859654064519,1143.2945094484121,1375.1564356851418,0.10687124729156494,2.1335642169886353
DP 0,5,0.70000000000000007,0.70000000000000007,10,0.475,266.11790484409147,938.91595684408776,1030.8774322467839,1715.7170214093305,0.035764984786510468,1.8680590434717645
DP 0,5,0.70000000000000007,0.70000000000000007,11.75,0.475,219.11860534033852,866.05801889049576,905.92335853945883,1603.738397223565,0.052844785153865814,1.9747369471509657
DP 0,5,0.70000000000000007,0.70000000000000007,13.5,0.475,186.72679398360637,804.50169290193082,806.55306999806885,1273.4006666166381,0.073161497712135315,2.0726009932915819
DP 0,5,0.70000000000000007,0.70000000000000007,15.25,0.475,164.37138027881278,716.761422529079,749.86381897283616,972.38282420717985,0.095205098390579224,2.0349940905529196
DP 0,5,0.70000000000000007,0.70000000000000007,17,0.475,148.60227181012829,628.43350474698764,690.61913078392,861.11724308769044,0.11661788821220398,2.024969735779711
DP 0,8.75,0.70000000000000007,0.70000000000000007,10,0.475,292.81906928600557,1332.2138162944987,1368.0567583442621,1721.7303305812954,0.029596824198961258,1.4993542795467758
DP 0,8.75,0.70000000000000007,0.70000000000000007,11.75,0.475,241.82433500323589,1215.9802036591961,1245.8423539981738,1637.6470765184647,0.043327976018190384,1.6001071545956882
DP 0,8.75,0.70000000000000007,0.70000000000000007,13.5,0.475,204.56224835664133,1094.9945183452148,1170.3874417052216,1468.1341085946819,0.060755264014005661,1.7586103212475752
DP 0,8.75,0.70000000000000007,0.70000000000000007,15.25,0.475,184.3094875830835,990.87332483719251,1102.791206293673,1237.8830842293835,0.07532067596912384,1.7324303538854904
DP 0,8.75,0.70000000000000007,0.70000000000000007,17,0.475,160.6578640090253,887.13024684662332,1020.9210512016713,1112.1502952922156,0.098824501037597656,1.9721467125256831
DP 0,12.5,0.70000000000000007,0.70000000000000007,10,0.475,308.637935161547,1515.8831308420542,1569.5074933535179,1656.7512551080281,0.026697052642703056,1.381273623714395
DP 0,12.5,0.70000000000000007,0.70000000000000007,11.75,0.475,260.90308237959391,1360.1463589796595,1473.1795432675931,1593.5795272085049,0.037293307483196259,1.504547822280714
DP 0,12.5,0.70000000000000007,0.70000000000000007,13.5,0.475,214.08039834332098,1233.32527698746,1390.6914820596203,1430.8398185610508,0.055528204888105392,1.6185827628155789
DP 0,12.5,0.70000000000000007,0.70000000000000007,15.25,0.475,185.50112965036706,1130.2940997694179,1288.1530353071246,1316.7439160302542,0.074032671749591827,1.6090503770162
DP 0,12.5,0.70000000000000007,0.70000000000000007,17,0.475,166.54842919496204,1025.3234255009288,1115.9911432544945,1219.9381925669366,0.0919308066368103,1.6264029487397627
DP 0,16.25,0.70000000000000007,0.70000000000000007,10,0.475,320.06469771533489,1569.2773726596897,1584.1491959396478,1723.3041436219437,0.024865567684173584,1.3360380839611472
DP 0,16.25,0.70000000000000007,0.70000000000000007,11.75,0.475,265.57299779037351,1422.4162243119988,1530.8353483548169,1621.0532710007758,0.036003340035676956,1.5189177859846996
DP 0,16.25,0.70000000000000007,0.70000000000000007,13.5,0.475,220.96699429036775,1294.7190999872428,1402.6574915183096,1530.3310338748752,0.052128177136182785,1.5720011727832732
DP 0,16.25,0.70000000000000007,0.70000000000000007,15.25,0.475,200.8212174892922,1198.6841927116984,1289.6764748191083,1453.0928247968475,0.063199207186698914,1.7269582577131033
DP 0,16.25,0.70000000000000007,0.70000000000000007,17,0.475,169.63062011285544,1097.7731996381967,1125.1699219538732,1304.9372245714446,0.088491953909397125,1.5464036365078659
DP 0,20,0.70000000000000007,0.70000000000000007,10,0.475,356.22598269533495,1529.6699903479102,1577.1324096945987,1830.7968570423914,0.020165367051959038,1.2756772684277868
DP 0,20,0.70000000000000007,0.70000000000000007,11.75,0.475,260.70762907161509,1445.8333796353061,1477.5380196633405,1729.0632862748405,0.037253327667713165,1.4328393988772234
DP 0,20,0.70000000000000007,0.70000000000000007,13.5,0.475,243.23966682624265,1334.3323359025117,1424.851908798187,1637.6888429315447,0.042877327650785446,1.2998245894895351
DP 0,20,0.70000000000000007,0.70000000000000007,15.25,0.475,214.92968387576505,1232.631934423918,1325.6177230472081,1551.5599125275896,0.05503612756729126,1.4588908319064124
DP 0,20,0.70000000000000007,0.70000000000000007,17,0.475,182.82015694856591,1141.9890874223797,1159.0333335025889,1447.6654156197076,0.075933359563350677,1.4395498411828709
DP 0,5,0.8,0.8,10,0.475,318.18108609991447,975.1958799691688,1068.3044337268975,1781.7781861652675,0.025189649313688278,1.4988636929853276
DP 0,5,0.8,0.8,11.75,0.475,262.41603310747132,903.18443778072037,943.40057797260363,1673.3999783206145,0.0370008759200573,1.5472536828862065
DP 0,5,0.8,0.8,13.5,0.475,223.85133647272849,837.54942803631923,838.537283723524,1394.592380507991,0.051158428192138672,1.6168821896656667
DP 0,5,0.8,0.8,15.25,0.475,197.22375174547341,747.75207989844466,783.1445948578837,1106.5578089309083,0.066396050155162811,1.5537544809020392
DP 0,5,0.8,0.8,17,0.475,177.81701810043248,656.08767772190413,721.5315782716774,972.38751868032864,0.081760890781879425,1.5981616099345253
DP 0,8.75,0.8,0.8,10,0.475,349.0649543693757,1386.0806241179598,1421.0271594541962,1787.0843192642649,0.020995471626520157,1.2034760718571664
DP 0,8.75,0.8,0.8,11.75,0.475,287.92893177227864,1269.6190088135497,1301.1929221359921,1701.3703241363266,0.030729262158274651,1.2667353301175934
DP 0,8.75,0.8,0.8,13.5,0.475,245.0905271226525,1138.1728262271538,1220.8121702037681,1517.9112237950026,0.042580079287290573,1.3886195981078935
DP 0,8.75,0.8,0.8,15.25,0.475,218.67210184692661,1031.722186520082,1150.5148495309697,1301.9176754330986,0.053786955773830414,1.4265755993015941
DP 0,8.75,0.8,0.8,17,0.475,191.67841444537,924.67755205419166,1066.2408485907379,1128.8456971461821,0.069789901375770569,1.3343743086803153
DP 0,12.5,0.8,0.8,10,0.475,364.92552837961216,1580.4047888145285,1638.9306265303694,1720.0933095127095,0.01924615353345871,1.0921242011502161
DP 0,12.5,0.8,0.8,11.75,0.475,305.82100553435129,1424.1327361665249,1542.2626387364899,1647.0133711322269,0.027296971529722214,1.1701545430265194
DP 0,12.5,0.8,0.8,13.5,0.475,255.91719267831098,1286.3273817553343,1452.5047285325018,1484.5173706098408,0.039072487503290176,1.2293773857447032
DP 0,12.5,0.8,0.8,15.25,0.475,222.12054571967525,1178.310907337999,1323.2858773969315,1374.9654152032417,0.051918443292379379,1.3278197452852394
DP 0,12.5,0.8,0.8,17,0.475,197.86389227189326,1068.9285367229104,1135.1147998338149,1272.4471469875953,0.06543327122926712,1.2562399095614745
DP 0,16.25,0.8,0.8,10,0.475,378.45335085352713,1640.2376648782295,1644.692420967604,1804.0619274006681,0.017927404493093491,1.061119966630296
DP 0,16.25,0.8,0.8,11.75,0.475,313.072473926456,1494.7874478715869,1588.668628946047,1702.1347116365564,0.026055505499243736,1.1723939692130294
DP 0,16.25,0.8,0.8,13.5,0.475,261.25806956916051,1353.2704746281888,1449.0028128594874,1601.2132517018715,0.037492997944355011,1.2143220095034002
DP 0,16.25,0.8,0.8,15.25,0.475,235.5011883238345,1252.2773541838837,1322.5161406986535,1520.0970922171678,0.04620327427983284,1.1899591995034209
DP 0,16.25,0.8,0.8,17,0.475,202.7648153347024,1144.9280747031587,1147.3523263880606,1407.1552585974616,0.062210664153099053,1.1925957739753283
DP 0,20,0.8,0.8,10,0.475,417.64179918437105,1588.5314760017568,1650.6338628979352,1919.5491785204752,0.014800683595240116,1.0047865288409052
DP 0,20,0.8,0.8,11.75,0.475,311.20190692404731,1514.5327763992946,1525.4712973534572,1814.0921478189737,0.026308747008442879,1.1028026151478822
DP 0,20,0.8,0.8,13.5,0.475,282.44162992519324,1396.3394644149116,1461.947692923809,1716.3561193537525,0.031963620334863663,1.0684264860983095
DP 0,20,0.8,0.8,15.25,0.475,247.4927909043638,1287.9389410784484,1349.1225284484833,1623.5634984035198,0.04171452671289444,1.1602211949314656
DP 0,20,0.8,0.8,17,0.475,215.24991535779165,1173.3560393348514,1191.8723195188543,1511.8116334805406,0.055024620145559311,1.1624907525601236
DP 0,5,0.4,0.4,10,0.6,131.1973566343778,801.60955353453812,891.55610175460822,1474.6631866437112,0.1451454758644104,4.500442925523263
DP 0,5,0.4,0.4,11.75,0.6,106.21413643608138,733.08042881668985,779.01259664651332,1375.9944413214928,0.22185258567333221,5.0115613135910015
DP 0,5,0.4,0.4,13.5,0.6,89.695029443762152,675.87751457621755,686.25980505961843,986.23462583300534,0.31212183833122253,5.2427415343507828
DP 0,5,0.4,0.4,15.25,0.6,78.481590196449076,581.5457139168102,627.0626989743829,645.12042240348671,0.41133964061737061,5.3167219607215861
DP 0,5,0.4,0.4,17,0.6,70.957234833415569,513.9229642372668,572.28329627539006,578.295492776522,0.50359171628952026,5.261537694966389
DP 0,8.75,0.4,0.4,10,0.6,150.54015774928385,1123.5032896959276,1164.8102839004387,1478.0764728919464,0.11036255210638046,3.9493783548404404
DP 0,8.75,0.4,0.4,11.75,0.6,118.122976483388,1031.3015099140325,1042.6834835406542,1409.8529116203235,0.17923779785633087,4.4486340599745011
DP 0,8.75,0.4,0.4,13.5,0.6,105.62765836480462,930.60086393659,977.69759853587618,1315.0110418971014,0.2244756668806076,4.3027677204995
DP 0,8.75,0.4,0.4,15.25,0.6,87.834137188662524,826.923603705291,918.01867898227715,932.963198820961,0.32613837718963623,4.4176382890322561
DP 0,8.75,0.4,0.4,17,0.6,86.562819254185484,750.28574983544786,854.47705960059955,969.97161898317108,0.33572325110435486,4.5082474206166951
DP 0,12.5,0.4,0.4,10,0.6,183.28967292246131,1270.8013795747181,1306.2760657410727,1436.3426054661425,0.074748694896698,3.7656396667085956
DP 0,12.5,0.4,0.4,11.75,0.6,143.03712129543882,1140.4636726408237,1221.8725564599461,1384.8590168147505,0.12247276306152344,3.91956173875972
DP 0,12.5,0.4,0.4,13.5,0.6,101.14344855988467,1034.375650897844,1151.3715364921534,1260.1230611274461,0.24487961828708649,4.0744355696260417
DP 0,12.5,0.4,0.4,15.25,0.6,104.2635050046854,948.58552426061351,1092.4036411509712,1173.0079739358148,0.23120859265327454,4.1500518987885489
DP 0,12.5,0.4,0.4,17,0.6,110.59544994984627,862.21059183337047,1019.8718982738748,1021.9261928995979,0.20649102330207825,3.2688274536790876
DP 0,16.25,0.4,0.4,10,0.6,157.60566374207929,1300.5887153828783,1376.1005426826505,1418.4320217614495,0.10074254870414734,3.5476339140387094
DP 0,16.25,0.4,0.4,11.75,0.6,182.15932637442657,1177.5320003412712,1330.5133714970364,1347.3417737095863,0.075930289924144745,3.728724230710339
DP 0,16.25,0.4,0.4,13.5,0.6,118.08326661271786,1077.5620206149122,1257.5117738113022,1259.6903709492751,0.17989328503608704,4.1225310441731375
DP 0,16.25,0.4,0.4,15.25,0.6,126.38905985319188,994.71067262818724,1166.0332487367225,1196.13270436992,0.15804487466812134,3.2733808593581148
DP 0,16.25,0.4,0.4,17,0.6,81.4754985692944,922.04304611707244,1067.6152488771731,1123.1126295439312,0.37784206867218018,3.9966344866874541
DP 0,20,0.4,0.4,10,0.6,305.677081985551,1298.8858575860638,1373.840540292091,1497.3275212152937,0.027221765369176865,2.1322073433759927
DP 0,20,0.4,0.4,11.75,0.6,136.49109013593855,1189.9072651165857,1307.993094568242,1412.2869794856274,0.13422490656375885,3.5707500002193808
DP 0,20,0.4,0.4,13.5,0.6,150.82678564855473,1102.0537689812959,1287.6944633609594,1339.9953266692844,0.11022218316793442,3.5229135454191458
DP 0,20,0.4,0.4,15.25,0.6,122.22705483705734,1022.5619055104632,1230.1851000753879,1274.8881836355458,0.16785828769207,3.3859749588363646
DP 0,20,0.4,0.4,17,0.6,115.07359047191065,952.86088213896358,1103.6081304336153,1202.0898803633984,0.19023266434669495,3.572521864115549
DP 0,5,0.5,0.5,10,0.6,176.82384017032848,858.41779796493643,950.35633702114433,1572.3584536381147,0.080223903059959412,2.9770701939091708
DP 0,5,0.5,0.5,11.75,0.6,143.96023844992015,786.769185592872,831.47297322473219,1468.4280423342916,0.12124442309141159,3.3774112445770808
DP 0,5,0.5,0.5,13.5,0.6,122.15656412169548,727.92378510629078,736.28393262718726,1105.4740790179403,0.16908590495586395,3.4834412968203026
DP 0,5,0.5,0.5,15.25,0.6,107.02571722568433,645.07395914338633,676.58841834736108,751.58180959703645,0.22240611910820007,3.5697463853982447
DP 0,5,0.5,0.5,17,0.6,96.314354330457761,564.59602887221433,623.19688005840965,660.86969726302607,0.27502447366714478,3.4696356305781952
DP 0,8.75,0.5,0.5,10,0.6,197.72314784247985,1208.3249347369526,1248.5625485748305,1575.0051157384153,0.064232096076011658,2.6923844542947655
DP 0,8.75,0.5,0.5,11.75,0.6,159.72546096562218,1108.210089037786,1125.6973177969576,1504.0364507072447,0.098398521542549133,2.7679937603020828
DP 0,8.75,0.5,0.5,13.5,0.6,137.98142428593007,997.37502433281475,1056.2474815838762,1373.1051615996657,0.13214519619941711,2.9577839746454693
DP 0,8.75,0.5,0.5,15.25,0.6,119.66553256580619,897.75266318740307,992.85338006998938,1062.2828864595438,0.17656791210174561,2.9172070091442519
DP 0,8.75,0.5,0.5,17,0.6,109.61090402679635,803.29166723059132,920.94092037657674,977.48581334520622,0.21055908501148224,3.0467703572622544
DP 0,12.5,0.5,0.5,10,0.6,229.25984447869121,1370.9181509749294,1412.69905878625,1523.8840748654616,0.047964137047529221,2.2191757126863609
DP 0,12.5,0.5,0.5,11.75,0.6,206.81224191336503,1230.1487797020227,1323.6222472421969,1472.3825188704577,0.058985356241464615,2.3080412341760819
DP 0,12.5,0.5,0.5,13.5,0.6,137.14109823085249,1115.2865766960622,1247.4583364861269,1327.9838659560878,0.13379810750484467,2.8507868081497114
DP 0,12.5,0.5,0.5,15.25,0.6,130.23726383134482,1020.3444412147228,1182.1470678943385,1212.4134952117679,0.14888283610343933,2.5936423105735154
DP 0,12.5,0.5,0.5,17,0.6,128.45395204194477,927.7067443729577,1081.5513816647772,1091.4753646175268,0.15355785191059113,2.4780254226549938
DP 0,16.25,0.5,0.5,10,0.6,208.61874130364731,1409.0512769988154,1456.3606782955699,1540.2909363172234,0.057759750634431839,2.426323621165885
DP 0,16.25,0.5,0.5,11.75,0.6,216.2991597260949,1276.5640824926568,1421.4014000080715,1446.7651446111872,0.053996294736862183,2.4990677560551187
DP 0,16.25,0.5,0.5,13.5,0.6,149.84749473190587,1166.3102229641827,1320.6423489573792,1367.3145647858637,0.11213985830545425,2.5558497944039575
DP 0,16.25,0.5,0.5,15.25,0.6,146.42395948895356,1075.5478751273206,1213.4696113943924,1298.2804442448021,0.1179969385266304,2.7877786367186386
DP 0,16.25,0.5,0.5,17,0.6,110.38631708516438,993.09701817475468,1091.3670167261239,1189.1618383240655,0.20685821771621704,2.5997813136758992
DP 0,20,0.5,0.5,10,0.6,344.9427156207413,1411.3440315683679,1445.6418976381615,1630.6606666997991,0.021497905254364014,1.5967264229828415
DP 0,20,0.5,0.5,11.75,0.6,181.70419357520993,1291.2352204597685,1374.762106226988,1536.936883362298,0.076043188571929932,2.3809848680563368
DP 0,20,0.5,0.5,13.5,0.6,181.69894082789429,1193.5767235835956,1341.8807224766297,1457.3838588632145,0.07627202570438385,2.4224031471170706
DP 0,20,0.5,0.5,15.25,0.6,149.91892280895746,1106.1588953636285,1272.9224128103374,1385.7396508094034,0.11199022084474564,2.6354735392462252
DP 0,20,0.5,0.5,17,0.6,136.7263440570928,1029.0951847429324,1130.4026145590269,1301.2376060931451,0.13517116010189056,2.3582548375048127
DP 0,5,0.60000000000000009,0.60000000000000009,10,0.6,228.43557446838193,907.24149791759555,1000.5341503063916,1657.4430393142338,0.048318665474653244,2.1569573479933415
DP 0,5,0.60000000000000009,0.60000000000000009,11.75,0.6,184.75372281728255,835.27035216692673,878.22093388089411,1552.6421310214455,0.073935031890869141,2.3733025437908521
DP 0,5,0.60000000000000009,0.60000000000000009,13.5,0.6,156.91559392968276,772.34837437502642,778.18423676567556,1233.9171521738017,0.1029626801609993,2.5545155871370433
DP 0,5,0.60000000000000009,0.60000000000000009,15.25,0.6,137.3225291912282,689.04255470371652,719.27135123415485,883.77494264281984,0.1356966495513916,2.5629013783086672
DP 0,5,0.60000000000000009,0.60000000000000009,17,0.6,123.82734454811525,604.244295614418,663.72112156210721,772.12357514189534,0.16719368100166321,2.5044023242076578
DP 0,8.75,0.60000000000000009,0.60000000000000009,10,0.6,249.66688884738502,1280.0075928265821,1320.1420263389532,1658.9981880426024,0.040498822927474976,1.913723430417404
DP 0,8.75,0.60000000000000009,0.60000000000000009,11.75,0.6,202.68919463477997,1170.2946873433582,1194.285352611005,1577.5592162701269,0.061389308422803872,2.0734796356108558
DP 0,8.75,0.60000000000000009,0.60000000000000009,13.5,0.6,172.64644935577053,1053.7584976672408,1120.9177117586987,1429.9507245173206,0.084803119301795959,2.2343296036179203
DP 0,8.75,0.60000000000000009,0.60000000000000009,15.25,0.6,150.69163137922916,950.26344190091584,1054.0958728552937,1151.9684026800019,0.11196564882993698,2.1145725001510218
DP 0,8.75,0.60000000000000009,0.60000000000000009,17,0.6,136.11936458963305,850.93845852087463,977.92359187621139,1051.8098805377554,0.13720960915088654,2.2547740009109747
DP 0,12.5,0.60000000000000009,0.60000000000000009,10,0.6,277.43475320994469,1457.4851239317948,1504.5061719753551,1602.575358308125,0.032907519489526749,1.8292367340589453
DP 0,12.5,0.60000000000000009,0.60000000000000009,11.75,0.6,237.26399646974795,1305.9428702800165,1409.7709182658002,1539.6632986415032,0.044979702681303024,1.6761815422527615
DP 0,12.5,0.60000000000000009,0.60000000000000009,13.5,0.6,175.92217135868057,1183.1511854793994,1328.7824618558907,1386.7375799846679,0.081728190183639526,2.0062141727856821
